Name,Tag,Server,Region,puuid,Key_ID
Naxus95,1011,euw,europe,ylIQdrT7KAmB6-6e41gYfH04w2u99AneeVWactJyFAcDPlgyql0BSC7kWPyPxXQHJL5w3UDOn6cujw,4
TricksterNight,CAOS,las,americas,_FsT__v-Cjr_Ur1deXLnygSj0huaVXiawETuhfcl32f8Dmz0OV_a8hRwzttKDFVbO2x2uXcH_hCj3g,4
DG FireWing,EUW,euw,europe,y2BZUyvgqq-J3XvM-hHV82vvLjW_liQlVul5tQmzzLv05O_Z7dghvn88r4Xf_IFGGS04lj_0B3KQHQ,4
NoKePa2oo,EUW,euw,europe,eYn7c8WHMj_z91CM8Ds2G4gIeMwmo_RzqH1kcrXE9PZNhwm_g8Pcy6BbCyJRMfJnCsemtdZHEFNkQA,4
QuentinTurnBULL,TR1,tr,europe,IXRryAYnWLPmUqutXdLz0VElh51aRiNO4zGDGfvrZPMe9ZaimmtdELc-mzKRaPvoQuKEayQrAU2bqg,4
Ghost,UYD0,lan,americas,DW76G6Gcg5yR3N2TFFuj7sbYKBMW1ZMy4Pf3sMKWPGwaBNrpGsmM3f5txMxGgvRpvjHh8iZY5Rb4ew,4
LeonZonious,LZS,eune,europe,awiPE_0PQkhqv2sF4Xo_hDZnjnny3CmWosbz4XzjhjreFhhH-GKp3jXum6HeDhY3DlWvcGqokdc8rA,4
LYGX Ash,LAN,lan,americas,ynzlXhwQnZn2kmcgMP_KS6QuHriQjNvmJuew4oUZVoyq7Rfj2WQQEc8qZAzGKZZnjqaQ5hGvcWV9WA,4
Akaliperiodblood,Yummy,euw,europe,FJRbx6K_QDUsP73_5B5PpG5YhO3zM0NWTkkmlo-Yzu4XhlOkt3KZBk45q9OEt5SzC4cGy5ZPOIYmQg,4
UN SEGARRO AMEGO,RAVAL,euw,europe,K2YM9XIRWmBngT7CcIR2d6Tlim0NYffiXUw4No8AxHUbuR-HmkSkKDMlRFgTTgYJLn8kq_FKAsWbtg,4
jingle Bell,4349,lan,americas,RUPUuVsSdTORtBk79JAlxtCOAAmrzr-WcpvSCn_a-w_wdWefVHR3jrX5BkiAcbYdjk5vq-oxIRwYTA,4
Clyqingtas,9587,euw,europe,u4FGkHLukIVScG2gQhX8KoOQh4KMwrcHb5RdZwfQTHrG1OH4J1EP_teSa1znKIrJLckcnabng6DsNQ,4
LaSinon,26030,euw,europe,nASdOgeWxCM9q86AKLMD__s7HFzeUvHM_IUuolADECbrx7qSQfKH6aCVyfh3vc9pqGMttNcdOGsZfQ,4
Moosenaski,111,na,americas,jyfDEdMNjL_wukiwxOzmcLaMMZc2dmMYM1CKbxPXeGVPUdKWj5cPOLfSUUIICQaB4reiQ1nV2XfyPA,4
RIP,QNXGG,kr,asia,j-e89a7C3ZdTXJZ2b-gppYMoWjCKJv1TJYsDwdkEQRl5GIGvhz2M39iKT-_Pf8iMloe96n4tx226ag,4
ANIMA LIBERA,uwu,euw,europe,Pdgl_BMDcYzcmjv3c-_7HoUJ6fpBgw7IPIlcQJ0M1H31bT8VSSWZH_3y9VkXdl0bFCkZL8qKP4WuEg,4
Michelin,LAS1,las,americas,L7tSw7SpzR8fAP9b_g-R5_5OClY1pZQ-aSc8GHGB5Hen65_i_uiHvrECVuTH4lbgSTzifZT1DXiWSw,4
Rakhen,NA1,na,americas,UVclJuCKf_OxiwGoda9hyY5A-E08ki_Xb9YiJjOAzo_DYniD8qgjHzo32yBDgvbVJAV0AXdTh3EpOw,4
AGROUUU,ALPHA,euw,europe,S_5g9YKddFPPAl-M1vZEfMZsqdnKxXsR6QfJWHuRcR9BwHedOI7V8OHsRTTTUhFpJ0yuyLbJvnBOCA,4
HEXALOR,TR1,tr,europe,XD9TfDapBdses-M3XVhChqU4e8IhV2Y3gzaGHNLjtssq1doM3nmfvPF2546U5F27NS7aA9uk880s5A,4
FL kalehond,dog,euw,europe,TkXll_dls87izZxqPIpE3D0Qu8Fwel-aGWsXC9M7-5eeNARupCGHLLptjLc5seb0CCuXeJGXjzZd5Q,4
Xurmagogovp,RU1,ru,europe,AFnGr2nBBTofeXnJLJf2wOMOABCJ8nWejCL8gQIi77prOyXY456Qltw4Re6iFHFFB89Bjpo284U8YA,4
soy moco,LAS,las,americas,LecYeHSUeBp-4KRPNhbxG9fe3FaP9t-U6zuR6kug7Xpt3ZeZCa1JQQWtOtDEW8epuKgOkV0rTvqeCw,4
Buggsik,EUNE,eune,europe,CBFbTGBzUIL6LEW-owMA8PRhnAnEs6LW26EyPAEtk3NtZQ7lx8U_zdCdTIy2X1TShFzCUj9b7BoHkA,4
FireSin,NA1,na,americas,RA8QS8QCGkK5VRoZzRf-CXd4GnKceyTFAoyiBDyIsbfrQDCQm1ZrkmtbajgflFKUKeEnsRjN3z3PzA,4
Eissansipre,EUW,euw,europe,ZLJ6Gnqt68EdxGBYXQ6ddiMJDsbI_wgTN2KjgeIe8iCgS-BkyRe52r8u4Kt1SVB6musUQhrz_6jF1A,4
lillillililllili,KR1,kr,asia,SrH_aNyRx_YGX0369DVOGGwJlYC0m_sf9lFIXysjLeAISby4ambh6XB60EaRkyhswOFsh9FhTeFjwQ,4
Yami no Jigoku,LAN,lan,americas,S3g3mbxhisObKUn2NxhE3ACPlpLuR8siraJrgLhzEAoD92y5-wkGiHpQbIBixkwR1IlbsJszSez6rA,4
NeonPrice,TR1,tr,europe,PEKV_wpx4gdM0s3NOoWQ5miFa6GvB4B7V_3y4eOSaTm-kR3VzfVljXb9nB9L4qk_DAQTwxjSyvigsA,4
le couteau,111,tr,europe,Rzihj9LcuOdjgPSAfO4rqB7m1rpfSTgXV_V30MJ6Y9l-7wtl12NaJ4Jd1uIENMUi7vVNjNNSzL8btQ,4
bloodstained,rug,na,americas,TjPT8Jo2bAlCdxbYlE0rPffHnZ_cKYdqb1uyREXVvifWSXPf_ZTk-8eYQXr676X0jNFiFAO5dv91hw,4
kyosuke,panza,br,americas,2NwWXxhUcbwX4Q4Oe1_WpipYD5QqyWsWboCnDGaKMuMohPu-LOCrarGdbuxFcINA_v_sZqoG1v5o0g,4
Nf6,NA2,lan,americas,h3du1m6hR5mevxwn6EIRwLw4Z-7jzIWCpHUS7JpSZHEYnGEIrbiSxxWMwnULktIDjgUM-fTEnY50_A,4
BISER,0106,eune,europe,20os2DlymaQqovmVUczvohbOg7mPAKZPbEBKFh_OggvXy03nWF1v2MdzIqSiHifJewIfq1YGvDYvTQ,4
0572928561950478,HELLO,euw,europe,G0Blchmz_m2O6Odc4b9UZU6f-nW9XUatEBSbzvHULWzXdT0msBu7kY8T4s01ylALfDuApl_SVxaQjw,4
RAMIER,8888,euw,europe,7GjnaB55sIR7HOuIRh5JPaVVpcL18jxWurTc520o9UH9RA3F6E8_QJ8Yh_nct11zJAi23DatOIUTRg,4
Burgi77,HECA7,euw,europe,CSoAAF9j593vpFV12o1Ttm6rsX9x37lCfmWekjDjdLZHweogHTewbzfD9yK_iTVIZy5nzitowkt1Qw,4
GoodDeathsOnly,NA2,lan,americas,IjbawH7fjrHjRhXY6H9wbGTYcVDHK5pWaBVTFHqvYb5Zao6bzbBLEmmza4CzdiU-s33SC_ZFIXgSxQ,4
ttv intekk,JGL,eune,europe,3-3aqFHIBsPOmhnK5MhAxTrbbIiraedngmsWz9CtST1ayqiarFcnplImfbDp1Qep7MLAI0fmPQrFvA,4
PAUL POGBA 2014,JUVEN,euw,europe,mdUGFQ_j198T1JJz0cfelkxf0xASIMPLQ4Vu6VuuTyusdzdbAgo9nairA9nQvlFf90YYykDCPa3xzA,4
Verdal,2552,euw,europe,mk4giJM1bz91Gn-xHbce2kiqA823bsysiUNzRkpoOlEb-k05MxScV9e5UYZeMhXWHsSkShlGSc2x6w,4
tuntuntuntun,sahur,tr,europe,ylLbR7-IxJLlPihFnATGfNZvHPBEkVbyxa8KjifoaHYg0dkb-mEVsBFC2GlLa208hYcW-0GlCjoAkQ,4
Dantes,Aevum,na,americas,VxT8EfHnHVMqhUGMDKtDh7pp6BT0KZTA_0arU_vDRSNxj-XyIVwhh0bRVY5MdDrJoAJjwq7GOiPthg,4
My Dream LJL,SF1,jp,asia,yETXyTwVQpcUGCxWpcH1b5iJjYUbKC0r32hQm-BEguZPunsUtZOLwoEHeqePW1Q_bNUaC8M3S-sRuw,4
angiecandy,neal,na,americas,654-EHTBGn4IKiUbLu-hp_vKVsvUSWnuCRxqns5oO_TPZFgrit59G_i8xuZXkOMfVHLtfyC7ZRJ_Uw,4
joint,YELLO,euw,europe,BfdXOoXCns6xFci8KTV85LIuMSF_ErFzRrgxCdTs8aqUgUj3q_Y8-LPN9NRT89euTanrhFzfKZN4FQ,4
can see you,666,kr,asia,LKtwwY17EU7juRwICkS3Hiwbod076ayByIr57xR7qwyn6H2CvP6hel2zkXM3kj6_6emDUZOki8Xt_g,4
BESH ME HARDER,EUW,euw,europe,jslCzrmzAbuOeR6Yc8wKMMDAwoboO20CLDnrnjcPEsT0B0i7eduDIbx1ycWIzodQtA12XgBHApokrg,4
Ali,0119,tr,europe,poy3ZHlBV1FsaNPjyX4ZSGZyaYDSN_GebI1cco177SI97dT1Q85nBxDCActNgmxM7jDIQtgsf5YfFA,4
JovanaVratiSe,heca,eune,europe,gsgrBp9zc0g_81qPAcwt5ZWdgEKW50oIFqp_SbGkoBrTHqdse9dxaPidUz3N_ePpv2Z2DVX-GmpKzg,4
guma,kkkkk,br,americas,yVwYIN8-c-qrDXyXvyJ-qZkos3OO9xrmpy7JyE5rZKjoPlGt_UcmP8ImlPQP1WSAMoJzqJsnWsNCjQ,4
SEREGA RAKETA,lol,euw,europe,Yk4330JXqeIScOkFxtaP8G-xOfrprhPAYOO5Nia-8ey3dNQN3DkLpKRIHbLD3eWvdH-2vxp36_WoBw,4
Lordkukura,1779,eune,europe,CcfgSlPFc9zN8XEdKh370a5Mgi7S7zHUgXNK50eJvbpDZxs3R81PstkNPr_inST82ZnnXYiacoCJqQ,4
THA SE MAXAIRWSW,ggez,euw,europe,azBXA7qveFRJRpisKho8ex9NUPh-4n4wRqCaXiesf_ZA3yXlzrmk8HszwJi5BUwTTPzJUbjan-1FAA,4
chaaz47,1337,euw,europe,3Ua4vn849HQOA91xIfZr_JU5DGmcHeqLG6iWuHyJWqj9IkWetnzO-lvL5SL1OiNZ7_3sWGJrVCCGhA,4
The 1v9,ye1v9,euw,europe,NEZEm7RVo2AA_5EqhwIpjLS0V7-YN9r-I7E8KIiUURypDDOwM8AOrPvoAoeAAvLCl-GnJ3S0dAoEmg,4
Processo Civil,AGU,br,americas,NsV_IaeTU4-K58k8-aItLem1tYP7tOcDT__pqM6XfTAcKuvtmQMKIhal8GS4LhDQ67vKmu-_X3Rocw,4
i dont care,cbaaa,euw,europe,XjxXzxcoT9Onkn1IdryyYpNRwo2dzLke2gehKkvQjbjNF4UNOkybGIt1W28OzzfV-NZUoagLeIP6NQ,4
sadge dog,kek,eune,europe,wnerEuUncx8KaUslxnhqBMRWk5BHtLX8Vey5Lij-HnGppVwJ5244zSIFYP2LFa10iyabmCQgTqJZ_g,4
Zelleonash,7116,euw,europe,TYqPqG4Ha6uCZ7ewSyhzdkOmtM-phPepGyAKWBfxOdbqfNAW0fAXWBemVntCoh5NJhl4oyZIIkWE1Q,4
Baatorage,NA1,na,americas,FvKGsspzo4gjSnfJWiRcNpIz6ykCZ4HB6wnTGuPlsca48Cu8XOzHiv5_vunc6dLGxeQdIg_tsA1SGQ,4
EquinoVelozAgil3,SKR,br,americas,Kib-x7hj_REq0l5f-ALJgml66wQt42olljBZdc50RY1fKHgSU4SiR69j5alKF9c_vg91kFw51MdlHw,4
Hunter,IIIII,lan,americas,xs0wXxh5dymfrLdEcitGgolp7xnzXj_Btt1QwT12aVeQi7Fs7tcneaswrRVpeTYB27t1cFu4fGU8lA,4
GiannelisOmonoia,sisa,eune,europe,pUde65tTRy0IVP5wj72Jk5K6vmMJzi5vKsWOdePaXNxjA3uNRPtQEK6XBsH8iV3S0QbNnSfXiG5Tng,4
La rata is glide,Plum,eune,europe,6g2HvBu8Mm1_9NJnMkEwsbAfmPPA7TQy4JaZJmcy2TEGweqPhtDJgytjh3etsAPdawWADifweOTVcQ,4
010010010010,0101,kr,asia,DU9tHWCdxvd2ThQJGvleYsHSjXAkYeEbICql0HdhC6ezLx7aoD_yynZvwByzBIPbfgpBBWMC-UH8Gw,4
Abo obidaaa,111,euw,europe,Ia1Gdm65MPAFeYEm44esv2-kDdQxz7CS5ZOMdmi_vx_Kd934ksU6JAU8VHc_EK1suVx5270pikOLtA,4
kabat,noob,eune,europe,qlzkg_gf8MOzd-03RvWYTw4J_3i4j2xHU5qcy4T53kKWEZWeXPOf3DjYfvzLXOi0_IB0S00br4RGHw,4
iubesc minore,black,eune,europe,rIX1veyEOy_QDSA9pnvGGFtN5AtOLCdd7lM-iWc1TniWWxYvlkCr7tTAC6Z3qm9hzt5Ze9wZuzsJYQ,4
vifoEUWHECARIM,heca,euw,europe,xAJvRezWMZUao27Wx6Lky2U5h5YXC6b5lRdVLtNPV9gDR8okyrK7BoPnTGm4hgxFYWj_tTWbbaNBRw,4
ra1der,1337,euw,europe,ggKpEdND6YfqaxjKEHAImvLGt80X5GNy0oTejxYZbCdk5ev0GpSmKyqJCFC_VT0feEtg1G6MQTdQZA,4
yfsuygyauysywtey,JULHO,br,americas,vbs-fAhZLfuLeH674TR7v0r1d2bq5BL3nUd8EhGGY2A4QxC_64Rvb_bfdYbvY7vLNUyfS8nvwk8WaA,4
Bring Hman Back,1933,euw,europe,Ce-32NeOXqzYg9TNujCFTwPHyhkBlLHXawCg9sRsffyhsmR_P6G5stEBoka7SQjxh-z5ybcuCej00w,4
Who am I,0802,kr,asia,ND7-LJ6AZXfimNjbIn12N5KaMqziyQzussUZIQ_6VaTNf-XYfBWhEyrtcdoVkyzC9FrMPjEXqoNorg,4
leesin4,NA1,na,americas,_nf6Da5n5NRsKNPvi6xdn1Mr3hMOTZxXLZLCqcKEM70xz_DEIcXt5pUYhEvcvya5P-4kvQDAYJmArw,4
Daiwiky,br1,br,americas,Ao0ocgR9saYpAjy7Db55GViEr6ql8M3pOWvHsNDt0MXSRSqAu2NPhnomEBcwfovhBADc9Tos_v-TGw,4
xtc,mirro,euw,europe,bnjTbk4mYYbvfAZoe1tfZBXI4zLbN9J11pi7w6tnO0CF9T4UB65azGHTpy3UUBmBcAXV31_UqMTdOQ,4
NapoleonicSiege,NPCS,eune,europe,F9tOtwJW94IgO4MmtOAqIM-5zcZNGxXSO92q9QuiqRKbVth57BfWLHbyTuGS60oTnlA2KK2IUaOqCw,4
IlIlllllllllllIl,KR1,kr,asia,pASWg5vRYJrI2opaMxsoOPxgccO98gX-ub8veRnBISwupfHSMyjtL3RTMaB0sRVGIigjIsLSrpKf_w,4
FF FF FF FF FF,FF FF,euw,europe,2-NOUFRFsDBYADh4VOz3ZdjJESqHOPV2cae-1AEKy0KG9VgZZpnza2JR6AXlb5273HakLbKPpaQP7w,4
Pitbull do samba,1214,br,americas,JtPpXQXWG96Zh_Za2EqepvLX2wZgWPQhDD9klPIb6i-TU3xICpToAjOKpyIbIcK2WlVN6eU4BVVt3Q,4
dont stay awake,D3ATH,eune,europe,zyMWza3E3Rgrksv1Clt11ZXjOdp_gPzd1gAO9NMrXcpaW-xkVSeDtsvnpDv34yg4Cr3BYh4gNF5N4w,4
Quinowilinay,68298,ru,europe,QGunb1kE_7b_OCUKKsX3Jz1-Ds4JdPv6uF_e0AYIe-sNCyMfEeQMZD3fCsD-4daNwKftmSgoMczupA,4
TTizzle830,NA1,na,americas,Gqrog5UUkfHHJ-IzhgbHRpIRB0hgv2C1GT8Hf37tx7OSbtxSL12htXFFCUaLAWH4-oX-4VkipHD4Gg,4
Shanglui,xpp,eune,europe,fng01K2qfU0lbvC_tGfbQClMRfGPAOSy3FlSMX8kC2DzF7aMUELn-Zt4mywJvxSu7kisd8q2FiclUA,4
Berserk,KR10,br,americas,MfpT_y0H9BlrSEhfK7t8Q7XxrURw3ep-S46zK3oozjvdvZcbOFnxIXN968mCN7CValoMEESTJghmiA,4
Muackhin,EUNE,eune,europe,gtWkpHIbYnlYsios36zNDGOU6xiwBFZwuaSkpmxXIYYWpnh5jxiZMBie1c0FugK9MGWRjD1OA80pyg,4
Ofi The Mogger,mewin,euw,europe,Hy2LHyKOSyJI2WatHHZDCndOJEmk1jzKXdRQ4n837N4lEYz6a8G_KIMYbbkI272vKz_bwgFrz4wnIw,4
TOP OF THE CITY,22222,na,americas,TDB3ZSgOPaaRFgxxqv9rsxZpgLlz_WZqC0_qLU3QM9it37H6dK5vF5ld3ayfhtp8WhSe4oSC01OReg,4
17 ans 0 avenir,95100,euw,europe,2kC9yrODTr81OHZBlq_PGGwL5GsJZlPe6E74fR5sS1az_4cwjJVaTC2iU71ZcmYspd3rLYe36PlxUw,4
marcelove,4i20,br,americas,FpUJRRJ60yAhmA9SdPDle8fYGz5iIYaXDVpjdMrQ8rBSFycJly-sSIPleXeQxKLHSVP-X2juvF3Z4Q,4
Eamispi,NA1,na,americas,vgmbd-gTwNlIh3KpVKDsMG5AW9WtJ0AVvRjmTQcl19tm6NsNupE1_h7Rq6tatxHNv4IDK3LunpecNw,4
PoProstuSynek,SZEF,eune,europe,5jCae4aR5sHNjS3R4cF_dxi91dXJtUdrc2M8cRlEnXjcEy0ceSMcqR9E2r4Sw_fB_9fDFdMdHlhZvg,4
Verdon v2,EUW,euw,europe,A6J7dl-kkYSc26XECRpzTqti41ABB5qn4oGSoNMfyGKUZ-IfEX-UwDIHR05dfLOkvfU_lSPpQQ_TJg,4
Moonkie,01234,euw,europe,ivAp_7qb1g_K-LyOeG-Gd_fjNFG8qP4XDkCByc1JbdEvMWYqU27SArofbF2mNPgZwFqcdfUkcj0G8A,4
Syringepower,EUNE,eune,europe,S9bA4tE6dVVEQiElivvJHwAY7IEV2r5JDQ2hViGVUAsPXt0vWKU9x-tSAl62q3XofMOOWh8aD2F5yA,4
Daikong,BG3,na,americas,FbhCuUNnnJR9XXdRgbNbZ9U07u1KhibSwVSe6_f4pbfJpFdwRHU5jDN_Yat50LyhqbLi3XRGkv56Uw,4
mogging,99999,na,americas,anVuZGUexWUt-bkuHpExzhCeZ7D5L0OGnk89heejpHuUp1MSk3Z9AnCi1IT4Dv1Thvoz_ahtRbBA8g,4
spippi,xvi,euw,europe,Sg7hMesyXqgOavvdVzV6JsGfNFUPzJleLhvxCIJMYvXCTkYvtDs0N6SSghS2SRimS3T1-Zp7Hye6og,4
